student_id,name,age,gender,study_hours,attendance_percentage,previous_score,assignment_score,midterm_score,absences,sleep_hours,internet_access,parental_education,family_income,extracurricular,study_environment,final_score,performance
STU00198,Spencer Haynes,21,Male,7.0,58.9,75.0,88.7,96.1,21,8.1,Yes,Graduate,Low,Yes,Excellent,85.01,Pass
STU00199,Adam Vaughan,22,Male,4.2,80.9,86.5,69.9,32.1,20,9.6,No,Graduate,Middle,Yes,Good,63.87,Pass
STU00200,Nathan Freeman,16,Female,2.1,82.9,55.6,75.6,37.5,7,7.9,Yes,Graduate,Low,Yes,Good,58.76,Pass
STU00201,Melissa Brewer,20,Male,8.0,52.4,93.5,58.5,91.0,26,8.7,No,Postgraduate,High,Yes,Average,80.85,Pass
STU00202,Ricky Davis II,16,Female,7.1,70.2,51.3,76.7,86.5,1,8.6,No,Diploma,Low,Yes,Poor,74.65,Pass
STU00203,Elizabeth Perkins,20,Female,6.5,71.8,83.2,38.4,68.1,16,4.0,No,Postgraduate,Middle,Yes,Average,56.73,Pass
STU00204,Joseph Coleman,19,Female,3.5,84.8,55.3,61.4,46.6,27,6.2,Yes,Graduate,Middle,Yes,Good,45.88,Fail
STU00205,Erin Warner,21,Female,2.2,53.7,69.2,76.8,73.4,23,6.8,No,Postgraduate,Middle,Yes,Excellent,61.12,Pass
STU00206,David Martinez,22,Female,4.4,74.0,31.7,53.9,56.6,29,6.4,No,High School,High,No,Poor,48.72,Fail
STU00207,Bryan Herrera,21,Male,4.9,76.7,69.5,83.5,86.9,17,8.3,No,Graduate,Low,Yes,Good,75.45,Pass
STU00208,Cathy Robinson,19,Female,2.3,96.4,33.9,95.4,54.6,14,4.6,No,Diploma,High,No,Good,58.94,Pass
STU00209,Dr. William Warren,22,Male,4.1,62.8,48.5,51.5,86.2,23,7.2,No,Postgraduate,Middle,Yes,Poor,62.69,Pass
STU00210,Brian Lee,21,Female,5.9,63.6,56.9,38.5,42.7,16,8.1,Yes,High School,Low,No,Poor,43.36,Fail
STU00211,Christopher Smith,17,Male,1.9,76.3,76.1,37.5,69.7,7,5.5,No,Graduate,Middle,Yes,Average,55.24,Pass
STU00212,Denise Mccann,22,Female,6.5,77.5,32.8,74.3,96.6,11,7.6,No,High School,High,Yes,Good,73.36,Pass
STU00213,Melissa Martinez,21,Female,6.6,94.2,44.8,44.8,72.8,20,6.5,No,Diploma,Low,Yes,Average,57.89,Pass
STU00214,Katherine Salas,22,Female,6.4,63.7,83.5,59.7,76.7,29,4.6,Yes,Graduate,Middle,No,Average,61.33,Pass
STU00215,Julie Alexander,19,Female,5.2,72.6,68.1,41.8,81.6,6,9.2,Yes,Diploma,Low,No,Average,64.23,Pass
STU00216,Anthony Everett,22,Male,0.7,82.1,69.5,68.3,46.2,25,6.3,No,Graduate,High,Yes,Good,49.95,Fail
STU00217,Rodney Morales,19,Male,5.0,74.8,94.2,39.6,78.7,22,6.4,Yes,Graduate,High,Yes,Poor,73.47,Pass
STU00218,Mark Brown,18,Male,5.7,99.6,38.3,37.3,80.7,7,7.5,No,High School,Middle,No,Excellent,62.4,Pass
STU00219,Justin Torres,17,Male,2.6,54.0,35.6,92.6,43.4,2,5.9,No,Postgraduate,High,No,Excellent,45.26,Fail
STU00220,Bailey Duran DDS,21,Male,1.0,76.0,34.4,86.0,46.4,4,7.2,No,High School,Middle,No,Good,43.82,Fail
STU00221,Courtney Mills,17,Male,7.1,82.5,64.6,52.7,53.3,24,8.0,Yes,Postgraduate,High,Yes,Poor,70.7,Pass
STU00222,Jeremy Dalton,17,Female,4.0,53.0,66.5,97.0,42.3,5,8.1,Yes,Graduate,High,Yes,Good,58.85,Pass
STU00223,Elizabeth Oliver DDS,19,Male,2.0,76.8,36.3,61.5,82.9,8,6.1,Yes,Graduate,Low,No,Poor,62.21,Pass
STU00224,Theresa Clark,17,Male,7.5,61.7,56.0,40.7,99.5,5,9.6,No,High School,Low,Yes,Poor,73.13,Pass
STU00225,Matthew Moore,19,Male,4.5,92.1,63.9,73.7,36.2,24,8.5,No,High School,Middle,No,Good,59.07,Pass
STU00226,Benjamin Smith,22,Male,6.4,85.4,32.4,51.2,48.4,25,6.2,No,Graduate,Middle,Yes,Poor,53.56,Pass
STU00227,Kirk Carter,17,Female,1.2,96.8,66.0,51.4,57.8,13,6.7,No,Postgraduate,Low,No,Average,57.66,Pass
STU00228,Michael Warner,20,Female,7.4,74.8,94.5,89.6,44.6,23,9.6,No,Postgraduate,Low,No,Poor,82.56,Pass
STU00229,Michael Bradshaw,20,Male,1.4,90.9,54.7,91.5,90.8,14,8.8,Yes,Graduate,Middle,Yes,Average,65.09,Pass
STU00230,Lori Guerrero,16,Male,1.1,70.1,41.3,78.6,54.2,9,9.9,No,Postgraduate,Low,Yes,Good,56.63,Pass
STU00231,Jessica Stephens,20,Male,5.3,91.1,38.6,90.3,94.6,24,6.9,Yes,Postgraduate,High,No,Excellent,79.14,Pass
STU00232,Susan Serrano,19,Female,1.8,75.1,55.9,40.2,55.7,0,4.4,Yes,Postgraduate,High,No,Average,51.72,Pass
STU00233,Christopher Parker,18,Female,0.7,56.8,92.6,68.5,97.6,1,6.6,Yes,Graduate,Middle,No,Good,64.76,Pass
STU00234,Laura Roberts,15,Male,3.8,55.3,71.7,45.1,73.4,13,7.9,Yes,Graduate,High,No,Excellent,46.83,Fail
STU00235,Michael Lyons,20,Male,1.6,53.1,80.7,62.2,34.1,12,10.0,Yes,Diploma,Middle,No,Poor,48.12,Fail
STU00236,Kathryn Snyder,21,Female,7.9,62.0,39.2,38.5,51.2,24,4.6,No,High School,Low,Yes,Excellent,49.88,Fail
STU00237,Andrew Reynolds,20,Female,5.7,53.1,63.1,99.8,87.0,17,7.7,No,Diploma,Low,No,Poor,74.39,Pass
STU00238,David Davis,15,Male,4.5,71.3,38.5,92.1,61.5,4,5.2,No,Postgraduate,High,No,Average,52.44,Pass
STU00239,Sara Johnston,17,Female,3.3,70.7,83.8,81.4,83.9,29,4.1,No,Diploma,Middle,No,Good,62.35,Pass
STU00240,Yvonne Chambers,22,Female,0.6,63.0,79.4,39.6,67.5,15,5.3,Yes,Graduate,Middle,Yes,Excellent,36.64,Fail
STU00241,Andrew Avila,19,Male,0.6,62.1,93.4,86.1,97.2,19,6.9,No,Graduate,High,Yes,Poor,66.92,Pass
STU00242,Matthew Moon,22,Male,3.9,92.2,36.4,64.2,40.5,16,5.9,No,Diploma,High,Yes,Poor,47.45,Fail
STU00243,Kevin Walters,16,Male,6.0,73.8,54.4,57.6,62.2,0,8.7,No,Graduate,Middle,Yes,Excellent,59.36,Pass
STU00244,Brandon Bailey MD,18,Female,5.7,71.9,46.6,88.9,32.7,16,9.4,No,High School,High,Yes,Average,61.87,Pass
STU00245,Shannon Rivera,20,Female,4.0,81.9,72.9,92.7,74.6,16,7.7,No,Graduate,Low,No,Good,69.78,Pass
STU00246,Donna Landry,20,Female,1.6,86.9,63.3,77.6,32.9,19,4.5,No,Diploma,Low,No,Good,46.32,Fail
STU00247,Krista Gibson,18,Female,5.9,53.6,34.6,30.8,97.0,24,8.4,No,Diploma,High,No,Good,50.91,Pass
STU00248,Frank Cordova,22,Female,3.1,88.7,73.0,43.0,42.2,17,4.6,No,Graduate,Low,No,Excellent,47.24,Fail
STU00249,Jose Travis,20,Male,5.5,88.2,47.2,31.5,35.8,9,9.8,Yes,Graduate,High,Yes,Good,57.69,Pass
STU00250,Kimberly Gutierrez,22,Female,5.2,69.1,43.4,38.5,73.1,23,8.6,No,Diploma,Low,No,Good,52.35,Pass
STU00251,Isaiah Avila,17,Male,5.3,76.5,32.7,97.8,85.9,19,5.8,Yes,Diploma,Low,Yes,Average,67.57,Pass
STU00252,Olivia Harris,15,Male,4.9,87.4,82.8,76.0,39.0,13,6.0,No,Postgraduate,Low,Yes,Poor,63.28,Pass
STU00253,Tanya Kim,17,Female,7.5,61.2,54.2,60.2,60.8,20,7.7,No,Postgraduate,High,Yes,Good,59.41,Pass
STU00254,Barbara Dudley,20,Female,7.2,82.3,48.6,87.1,90.3,20,9.1,Yes,High School,High,Yes,Poor,74.06,Pass
STU00255,Cynthia Moore,17,Female,7.4,62.6,79.1,62.2,88.9,28,8.4,Yes,High School,Middle,No,Average,74.53,Pass
STU00256,Kristen Davis,19,Male,1.8,77.3,94.0,95.6,33.0,0,5.0,No,High School,Middle,No,Excellent,63.89,Pass
STU00257,Susan Murray MD,22,Male,1.5,86.3,83.2,44.9,65.4,27,9.0,No,Graduate,Low,Yes,Good,58.98,Pass
STU00258,Kathleen Moran,17,Female,4.9,75.4,49.3,69.6,78.2,20,9.2,No,Diploma,Low,No,Good,72.76,Pass
STU00259,Denise Davenport,18,Male,5.3,88.1,40.4,62.3,30.7,19,5.5,No,Postgraduate,High,No,Poor,50.44,Pass
STU00260,Mrs. Kristen Reyes,21,Male,6.5,60.2,66.1,81.3,73.1,5,5.1,Yes,Postgraduate,Middle,Yes,Poor,62.41,Pass
STU00261,Katie Suarez,19,Female,3.2,89.2,66.0,30.4,83.3,7,4.2,No,Graduate,Middle,No,Poor,56.6,Pass
STU00262,Desiree Tyler,19,Female,7.7,68.4,51.3,40.4,51.4,22,9.3,Yes,High School,High,Yes,Excellent,60.41,Pass
STU00263,Timothy Romero,19,Male,8.0,68.4,59.2,80.5,92.0,12,7.6,No,High School,High,No,Good,68.14,Pass
STU00264,Diane Evans,18,Male,5.7,50.2,70.3,54.9,85.6,30,4.6,Yes,Postgraduate,Low,No,Good,51.4,Pass
STU00265,Yvonne Burns,21,Female,4.9,74.0,71.8,34.5,70.6,24,7.4,Yes,Diploma,High,Yes,Excellent,69.19,Pass
STU00266,Joshua Reed,20,Male,5.6,90.2,47.5,87.8,64.9,29,4.5,Yes,High School,High,Yes,Average,70.45,Pass
STU00267,Kimberly Gibson,17,Female,0.9,66.7,81.0,79.5,85.2,27,7.1,No,High School,High,Yes,Excellent,55.54,Pass
STU00268,Colin Terry,16,Female,3.0,71.7,35.8,45.4,71.9,25,8.4,Yes,Postgraduate,Low,No,Excellent,50.85,Pass
STU00269,Cynthia Rowe,15,Female,8.0,96.7,71.8,59.5,74.5,21,8.7,No,High School,Middle,No,Poor,73.78,Pass
STU00270,Patrick Thornton,18,Male,6.8,69.2,67.2,71.1,42.9,1,6.2,No,Graduate,High,Yes,Poor,56.26,Pass
STU00271,Jasmin Alvarado,16,Female,3.0,51.3,31.6,88.2,49.1,1,7.1,No,Postgraduate,Low,Yes,Excellent,51.2,Pass
STU00272,Veronica Simpson,20,Female,2.4,71.5,86.7,88.9,43.0,14,8.8,No,Postgraduate,Low,Yes,Good,58.15,Pass
STU00273,Jonathan Lawrence,16,Male,3.9,74.1,38.7,35.6,81.0,17,7.0,No,Diploma,High,Yes,Poor,63.63,Pass
STU00274,Shelly Alexander,15,Female,6.2,57.9,69.7,39.5,82.6,14,7.9,No,Postgraduate,Low,Yes,Excellent,60.5,Pass
STU00275,Joyce Bowen,20,Male,7.7,53.4,33.7,49.8,48.3,8,5.5,Yes,High School,Low,No,Poor,50.54,Pass
STU00276,Matthew Moore,18,Male,2.5,88.0,59.2,84.4,34.6,2,6.9,Yes,High School,Middle,Yes,Average,57.56,Pass
STU00277,Wayne Morgan,15,Female,0.8,53.1,88.9,39.7,67.3,14,6.5,Yes,Diploma,Low,Yes,Good,53.77,Pass
STU00278,Marie Christian,18,Female,0.7,83.2,92.6,69.2,95.6,18,4.3,No,Diploma,Middle,Yes,Average,65.07,Pass
STU00279,Shannon James,21,Female,3.6,63.0,77.5,98.7,48.0,8,7.9,Yes,Diploma,High,No,Excellent,62.4,Pass
STU00280,Nathan Malone,15,Female,4.0,98.6,69.6,54.5,38.0,30,4.9,No,Graduate,High,No,Excellent,48.0,Fail
STU00281,Amanda Jones,17,Female,2.2,62.5,85.3,69.3,66.6,12,4.7,Yes,Postgraduate,Low,Yes,Good,59.76,Pass
STU00282,Tammie Bright,17,Female,1.0,85.4,65.3,35.7,62.1,29,6.9,Yes,Postgraduate,Middle,Yes,Excellent,53.65,Pass
STU00283,Jessica Garcia,18,Female,1.7,97.3,85.2,76.8,62.4,6,6.5,No,High School,Middle,No,Poor,68.29,Pass
STU00284,Shelia Wallace,18,Male,1.0,75.6,82.4,62.1,33.6,8,8.7,No,High School,Low,Yes,Average,60.91,Pass
STU00285,Stephanie Williams,22,Male,2.0,62.9,40.7,53.1,83.0,27,7.1,No,Graduate,Low,Yes,Average,53.62,Pass
STU00286,Elaine Brooks,16,Female,7.1,93.5,45.5,61.6,98.9,29,8.6,Yes,Diploma,Middle,Yes,Good,72.94,Pass
STU00287,Joseph Knight,19,Female,0.7,53.3,60.2,93.6,67.7,14,7.0,No,Graduate,Middle,No,Excellent,55.56,Pass
STU00288,Carolyn Miller,22,Male,6.7,69.0,80.4,97.5,44.3,25,7.1,No,Graduate,Low,No,Good,61.41,Pass
STU00289,Lisa Allen,21,Male,2.7,89.6,67.5,74.4,85.9,18,6.4,Yes,Diploma,Low,No,Excellent,67.48,Pass
STU00290,Briana Murray,19,Male,1.7,84.8,81.6,52.2,90.0,6,9.4,No,Diploma,Middle,Yes,Excellent,71.08,Pass
STU00291,David Smith,20,Female,2.6,99.2,39.1,44.1,42.9,24,9.4,No,Postgraduate,Middle,Yes,Good,45.44,Fail
STU00292,Stephanie Byrd,17,Male,3.8,80.8,35.4,91.8,86.3,23,7.0,No,Diploma,High,Yes,Poor,67.26,Pass
STU00293,Jeremy Reed,16,Male,7.8,70.9,94.0,76.8,74.4,24,5.0,Yes,Postgraduate,Low,Yes,Poor,72.19,Pass
STU00294,Margaret Coleman,17,Male,1.7,50.6,66.4,66.9,80.4,6,9.3,No,Graduate,Low,No,Excellent,62.38,Pass
STU00295,Ryan Gonzalez,15,Male,1.1,86.6,42.2,90.1,87.3,17,7.2,No,High School,Low,No,Good,57.92,Pass
STU00296,John Young,15,Female,4.0,91.1,59.9,55.0,64.6,25,9.0,Yes,High School,Low,Yes,Average,66.8,Pass
STU00297,Laura Haney,18,Female,3.0,58.7,76.3,87.8,37.0,26,5.4,No,Graduate,Middle,Yes,Good,49.37,Fail
STU00298,William Barrett,21,Female,3.9,87.4,72.3,73.5,54.7,18,9.0,Yes,Diploma,Middle,Yes,Poor,58.43,Pass
STU00299,Keith Jennings,16,Female,4.0,99.0,71.2,38.8,77.3,12,6.0,No,Postgraduate,Low,Yes,Average,62.6,Pass
STU00300,Amber Obrien,16,Female,1.8,92.8,44.8,88.6,49.5,27,7.9,No,Graduate,High,Yes,Poor,56.58,Pass
STU00301,Tanner Mitchell DDS,18,Male,5.7,75.6,49.8,44.9,32.3,28,5.8,No,Graduate,Low,Yes,Good,50.76,Pass
STU00302,Heather Fields,15,Male,7.0,88.3,81.2,76.5,48.2,29,9.4,No,High School,Low,Yes,Excellent,69.19,Pass
STU00303,Megan Le,16,Female,5.5,78.0,37.2,61.3,62.2,5,9.2,Yes,Postgraduate,High,No,Excellent,49.47,Fail
STU00304,Sara Fuller,17,Male,7.8,55.5,57.5,32.9,81.8,16,9.5,No,High School,Low,No,Average,67.12,Pass
STU00305,Maria Parker,16,Female,2.6,92.9,49.0,93.8,82.8,19,8.8,No,Graduate,Low,No,Excellent,63.4,Pass
STU00306,Kevin Oconnor,22,Male,6.7,64.1,86.7,37.9,79.3,11,7.2,No,Postgraduate,Low,No,Poor,71.83,Pass
STU00307,Edward Burgess,19,Male,1.2,62.1,30.8,62.8,51.1,22,7.6,Yes,High School,Middle,Yes,Excellent,37.82,Fail
STU00308,Carlos Ryan,17,Female,6.1,52.4,88.7,89.7,76.7,10,7.6,No,High School,Low,Yes,Good,65.31,Pass
STU00309,Kiara Mcintyre,22,Female,7.2,59.3,35.1,46.8,85.6,24,4.2,No,High School,Low,Yes,Average,59.1,Pass
STU00310,Dawn Summers,21,Female,1.0,91.6,68.9,38.0,36.6,17,9.5,No,High School,Low,Yes,Good,54.24,Pass
STU00311,Dr. Paul Morgan,16,Female,5.5,91.5,87.1,70.0,66.2,27,6.6,No,High School,Middle,No,Excellent,66.06,Pass
STU00312,Victor Taylor,16,Male,6.3,80.1,88.0,61.0,72.5,18,7.8,Yes,Postgraduate,Low,Yes,Good,61.25,Pass
STU00313,Shannon Ramsey,19,Female,4.9,85.1,45.4,65.9,37.3,15,6.3,Yes,High School,Low,No,Good,64.73,Pass
STU00314,Tracy Ballard,21,Female,7.6,80.0,78.3,65.4,74.4,15,4.4,Yes,Graduate,Middle,Yes,Excellent,70.23,Pass
STU00315,Richard Smith,18,Female,2.4,68.1,60.7,33.2,39.8,3,5.7,Yes,Graduate,Low,No,Good,37.67,Fail
STU00316,Jordan Chambers,21,Female,5.1,64.0,43.5,66.2,30.4,14,4.0,No,Postgraduate,High,Yes,Good,46.6,Fail
STU00317,Lauren Carson,20,Male,2.1,51.8,37.0,53.7,86.2,15,7.4,No,Diploma,Middle,No,Good,42.28,Fail
STU00318,Ashley Hall,22,Male,7.5,69.9,35.7,73.2,38.0,10,6.1,No,Graduate,Middle,No,Poor,56.5,Pass
STU00319,Stephen Hoffman,18,Male,4.3,93.7,62.1,79.2,99.5,21,4.8,Yes,Postgraduate,High,Yes,Excellent,69.63,Pass
STU00320,Connie Brown,19,Male,3.7,70.6,89.0,80.0,72.6,26,5.9,No,Postgraduate,Low,No,Average,57.34,Pass
STU00321,Susan Turner,19,Male,6.7,97.8,83.4,30.1,74.5,22,4.3,No,Postgraduate,Low,No,Excellent,75.78,Pass
STU00322,Charles Shah,21,Female,1.4,69.2,59.7,55.8,38.5,17,6.5,Yes,Graduate,High,Yes,Poor,49.45,Fail
STU00323,Johnathan Davis,18,Female,6.1,53.6,35.2,54.8,95.9,5,8.0,Yes,Postgraduate,Middle,No,Poor,57.68,Pass
STU00324,Brandy Chavez,15,Male,5.0,50.5,71.3,93.9,72.9,8,9.2,Yes,Diploma,Middle,No,Excellent,73.33,Pass
STU00325,Natalie Bautista,22,Male,5.9,56.0,88.7,34.7,67.4,11,4.9,Yes,Postgraduate,Low,No,Excellent,58.81,Pass
STU00326,Patrick Moore,16,Male,2.7,74.3,67.5,33.1,38.6,26,7.4,Yes,Graduate,Middle,No,Excellent,44.72,Fail
STU00327,Brett Burns,18,Female,3.1,86.5,72.4,89.2,78.5,11,6.6,No,High School,Middle,No,Good,63.21,Pass
STU00328,Trevor Johnson,16,Female,2.8,89.4,59.0,85.9,87.6,1,9.1,Yes,High School,Middle,Yes,Average,75.81,Pass
STU00329,Jeremy Sampson,18,Male,7.4,71.5,50.7,70.8,56.0,17,7.6,Yes,Graduate,High,No,Excellent,67.66,Pass
STU00330,Ariana Jennings,18,Female,3.3,58.3,58.0,40.0,92.3,20,6.1,Yes,Diploma,High,No,Excellent,62.31,Pass
STU00331,Vanessa Howard,15,Male,1.7,51.3,72.0,74.6,53.8,14,4.4,No,Postgraduate,Low,Yes,Average,41.27,Fail
STU00332,Colton Martinez,19,Male,5.6,80.3,53.7,45.3,99.2,18,6.7,Yes,Diploma,Middle,No,Average,63.73,Pass
STU00333,Jordan Bates,22,Male,5.7,57.0,61.6,31.9,65.4,8,9.8,No,Graduate,High,No,Excellent,54.38,Pass
STU00334,Linda Smith,16,Female,0.7,69.4,40.4,31.6,82.9,11,6.8,No,Diploma,High,No,Poor,48.47,Fail
STU00335,Dana Martinez,17,Female,2.7,95.0,37.5,96.9,52.0,3,9.3,Yes,Graduate,Low,Yes,Good,67.44,Pass
STU00336,Andrea Hubbard,17,Female,7.9,64.4,92.5,57.3,57.0,13,6.0,Yes,Postgraduate,Middle,Yes,Excellent,67.96,Pass
STU00337,Daniel Kane,17,Male,4.6,57.7,66.0,67.9,83.3,15,9.0,No,Diploma,Low,No,Excellent,55.07,Pass
STU00338,Charles Lester,15,Female,2.4,59.7,33.7,54.0,48.9,30,9.8,Yes,Postgraduate,Low,Yes,Excellent,41.01,Fail
STU00339,Scott Thomas,22,Female,4.7,67.4,67.7,39.7,61.1,21,7.8,No,Postgraduate,High,No,Excellent,42.83,Fail
STU00340,David Thompson,17,Male,8.0,94.0,70.5,69.9,73.4,18,5.2,Yes,Diploma,Middle,Yes,Good,72.58,Pass
STU00341,Allison Smith,18,Female,3.5,52.0,60.9,68.0,45.9,5,9.8,No,Postgraduate,High,Yes,Poor,53.44,Pass
STU00342,Cynthia Morris,19,Female,4.5,93.5,38.5,85.3,38.7,17,8.8,Yes,Postgraduate,High,Yes,Excellent,60.42,Pass
STU00343,Anthony Harmon,16,Male,2.6,93.9,91.4,40.4,62.4,9,9.9,Yes,Postgraduate,Middle,No,Poor,68.71,Pass
STU00344,Nichole Alvarez,22,Male,4.9,68.8,48.6,44.2,83.3,24,6.3,Yes,Diploma,High,No,Excellent,58.19,Pass
STU00345,Kayla Rodriguez,17,Male,4.3,74.6,67.5,90.6,98.7,25,6.4,Yes,Diploma,Low,No,Good,74.68,Pass
STU00346,Theresa Williams,17,Female,4.8,97.8,43.0,37.6,89.8,22,6.6,No,Graduate,High,No,Poor,67.43,Pass
STU00347,Sharon Boyd,17,Female,6.9,94.7,34.1,91.8,61.4,29,7.1,Yes,Graduate,High,Yes,Average,70.04,Pass
STU00348,Victor Brown,18,Male,0.6,73.8,74.7,80.6,78.5,22,4.8,No,Diploma,High,No,Excellent,59.98,Pass
STU00349,James Parks,17,Female,2.7,67.9,82.3,49.5,44.7,20,9.7,No,Postgraduate,Middle,Yes,Poor,57.2,Pass
STU00350,Theodore Jones Jr.,21,Female,2.7,50.7,78.0,88.4,81.8,22,4.9,No,Postgraduate,Middle,No,Poor,63.43,Pass
STU00351,Ana Hill,16,Female,6.2,88.4,72.8,83.6,89.2,20,7.7,No,High School,High,No,Average,76.78,Pass
STU00352,Kimberly Nguyen,21,Male,1.1,70.4,56.5,34.6,54.4,15,4.7,No,Graduate,Middle,No,Average,39.85,Fail
STU00353,Kerry Chavez DDS,22,Female,6.6,97.4,34.7,96.9,66.6,28,5.8,Yes,High School,Low,No,Poor,68.35,Pass
STU00354,Michael Farrell,16,Male,6.5,85.4,33.3,35.1,58.2,14,5.8,No,High School,Middle,Yes,Average,51.49,Pass
STU00355,Patricia Le,19,Male,2.2,64.1,82.2,95.0,58.4,27,9.4,No,High School,High,No,Good,58.8,Pass
STU00356,Jesse Perez,16,Female,2.2,82.0,93.6,72.2,55.0,21,7.9,Yes,High School,Middle,No,Average,50.98,Pass
STU00357,Jesse Perry,21,Male,1.4,94.4,62.7,61.5,71.0,22,7.7,Yes,High School,Low,No,Poor,60.58,Pass
STU00358,Jeffery Ortega,17,Male,2.3,85.7,83.5,86.3,68.7,16,7.1,No,High School,Low,No,Poor,63.59,Pass
STU00359,Christian Leblanc,21,Male,1.6,88.8,47.6,64.8,49.9,15,4.8,Yes,Diploma,Middle,Yes,Poor,48.37,Fail
STU00360,Ronald Davis,16,Female,6.1,65.9,30.0,65.8,33.3,11,5.7,No,Diploma,Middle,Yes,Average,49.82,Fail
STU00361,Parker Cain,16,Male,5.8,53.1,84.6,30.3,47.3,19,8.4,Yes,Postgraduate,Middle,Yes,Average,49.56,Fail
STU00362,Laurie Hoffman,21,Female,3.2,63.5,84.8,51.9,85.2,27,9.4,Yes,High School,Low,Yes,Poor,60.99,Pass
STU00363,Bryan Gomez,21,Female,3.8,95.5,54.5,97.5,36.3,30,8.1,No,Graduate,Low,Yes,Good,46.96,Fail
STU00364,Nicole Parrish,16,Male,5.2,85.2,30.3,41.7,79.9,17,8.0,No,High School,High,No,Average,59.19,Pass
STU00365,Tracy Burke,18,Female,7.7,88.1,91.8,79.2,50.9,9,4.6,Yes,Diploma,Middle,No,Poor,74.91,Pass
STU00366,Kenneth Lewis,18,Female,0.9,68.0,92.2,65.0,60.3,20,6.7,Yes,High School,Middle,No,Average,61.31,Pass
STU00367,Courtney Rodriguez,21,Female,2.1,68.4,54.0,33.7,83.7,11,6.5,Yes,Postgraduate,Low,Yes,Poor,55.48,Pass
STU00368,Holly Farmer,15,Female,2.1,82.9,60.7,91.6,45.1,6,8.1,Yes,High School,Middle,No,Excellent,59.59,Pass
STU00369,Renee Bruce,21,Female,5.1,64.8,38.9,75.6,81.7,2,5.9,Yes,Graduate,Low,No,Poor,56.93,Pass
STU00370,Sabrina Austin,18,Male,5.8,60.0,87.9,50.1,55.7,17,4.3,No,Postgraduate,High,Yes,Good,66.16,Pass
STU00371,Allison Hickman,21,Male,1.3,75.8,47.4,88.5,31.0,1,6.3,Yes,High School,Middle,Yes,Excellent,47.64,Fail
STU00372,Debra White,15,Female,4.2,70.2,64.5,71.7,30.7,21,6.8,Yes,High School,Low,Yes,Poor,46.35,Fail
STU00373,Ellen Morgan,17,Female,7.7,76.0,74.0,51.8,84.2,30,8.6,No,Graduate,Low,No,Average,73.05,Pass
STU00374,Sergio Knight,19,Male,1.4,50.8,80.1,86.5,38.4,24,5.6,Yes,Graduate,Middle,No,Poor,47.87,Fail
STU00375,Charles Schultz,19,Male,0.6,64.7,80.3,66.3,54.4,15,6.2,No,Graduate,Low,No,Average,52.08,Pass
STU00376,Paul Lewis,20,Male,6.9,51.2,88.4,84.8,84.6,8,6.7,Yes,High School,Low,Yes,Poor,73.11,Pass
STU00377,Glen Wood,15,Male,3.5,65.1,34.3,46.0,47.3,1,6.9,No,Graduate,Middle,Yes,Average,45.92,Fail
STU00378,Paula Bradley,15,Female,0.9,97.9,91.3,85.0,99.4,7,7.3,No,Diploma,Middle,No,Good,83.82,Pass
STU00379,Anthony Moore,16,Female,7.7,53.8,53.8,45.8,43.7,3,4.8,Yes,Diploma,Low,Yes,Excellent,59.57,Pass
STU00380,Megan Nelson,16,Female,4.8,57.3,82.7,74.5,57.2,27,8.0,No,Graduate,Middle,Yes,Excellent,62.43,Pass
STU00381,Karla Ramos,15,Female,2.4,67.3,89.6,50.3,62.9,6,9.3,No,Graduate,High,Yes,Excellent,57.12,Pass
STU00382,Paul Wilson,20,Female,1.6,50.4,71.0,61.3,39.4,24,9.7,Yes,Diploma,Low,Yes,Excellent,45.98,Fail
STU00383,Douglas Gregory,15,Male,4.5,62.1,62.5,77.6,35.3,17,5.6,No,High School,Middle,Yes,Excellent,50.9,Pass
STU00384,Mr. Andrew Foster,19,Male,4.6,71.6,32.9,41.6,61.2,6,5.3,Yes,Postgraduate,Middle,Yes,Average,58.33,Pass
STU00385,Aimee Turner,19,Male,0.9,92.2,93.8,85.5,89.8,1,5.5,Yes,Postgraduate,High,No,Excellent,64.13,Pass
STU00386,Chad Scott,16,Male,3.8,79.7,34.8,73.6,98.7,16,5.1,Yes,Postgraduate,Low,Yes,Excellent,67.26,Pass
STU00387,Adam Burgess,17,Male,6.4,95.4,91.3,97.2,66.5,9,9.9,No,Graduate,Middle,No,Good,76.82,Pass
STU00388,James Padilla,22,Female,4.1,85.9,46.1,74.8,76.7,7,5.0,Yes,Diploma,Low,Yes,Average,66.42,Pass
STU00389,Sandra Drake,16,Male,4.7,88.6,62.4,30.8,30.6,14,6.1,No,Graduate,Middle,Yes,Good,43.56,Fail
STU00390,Scott Williams,18,Female,2.9,92.4,77.4,36.7,60.0,9,4.2,No,Graduate,Low,Yes,Average,60.26,Pass
STU00391,Thomas Atkins,19,Male,4.1,83.1,37.7,50.2,57.8,6,9.5,No,Diploma,Low,Yes,Good,52.85,Pass
STU00392,Laura Mckinney,21,Male,3.4,87.7,89.7,96.6,70.4,21,6.1,No,Graduate,Low,Yes,Excellent,77.02,Pass
STU00393,Brian Smith,22,Male,6.4,62.6,66.7,55.1,76.0,3,5.4,No,High School,Low,Yes,Poor,64.26,Pass
STU00394,Robert Montgomery,15,Male,2.2,51.9,32.3,42.3,90.7,4,5.7,Yes,Postgraduate,Middle,Yes,Good,46.05,Fail
